supplierId,partnerId,identifierId
11ec107d3e3f3950a30c75aa24f4dcbb,63929f71945012002a1904a1,US149097685L
11ec10b7c84557d0a30c75aa24f4dcbb,63929f71945012002a1904a1,CHCHE478417724
11ec11416a32e6f0a30c75aa24f4dcbb,63929f71945012002a1904a1,US149099417L
11ec147ffd2204f0a30c75aa24f4dcbb,63929f71945012002a1904a1,US127277437L
11ec14cf419ce5b0a30c75aa24f4dcbb,63929f71945012002a1904a1,NL60351659
11ec1548124652f0a30c75aa24f4dcbb,63929f71945012002a1904a1,SG201929287G
11ec15fa84f32fa0a30c75aa24f4dcbb,63929f71945012002a1904a1,US231397814L
11ec160e3826c1a0a30c75aa24f4dcbb,63929f71945012002a1904a1,GB01193985
11ec160e7b656ac0a30c75aa24f4dcbb,63929f71945012002a1904a1,GB09351758
11ec160e9c4e1980a30c75aa24f4dcbb,63929f71945012002a1904a1,GB07805321
11ec163589ff9930a30c75aa24f4dcbb,63929f71945012002a1904a1,US315118217L
11ec16adc4d7c0f092b227231b918c17,63929f71945012002a1904a1,IT12392791005
11ec177f520e584092b227231b918c17,63929f71945012002a1904a1,TH*110319261803
11ec1788864ff1a092b227231b918c17,63929f71945012002a1904a1,US329304926L
11ec17b0932681a08627d1948d4e290f,63929f71945012002a1904a1,US296381501L
11ec17bd3ff967108627d1948d4e290f,63929f71945012002a1904a1,BR35824891000185
11ec17d833c584408627d1948d4e290f,63929f71945012002a1904a1,MY449122-K
11ec17d86db891b08627d1948d4e290f,63929f71945012002a1904a1,US256301756L
11ec17e9a066e7408627d1948d4e290f,63929f71945012002a1904a1,CO170050668230
11ec1aab97b7aed08627d1948d4e290f,63929f71945012002a1904a1,CO170057631780
11ec1ab75d8fdf508627d1948d4e290f,63929f71945012002a1904a1,CZ72414871
11ec1ab75d9165f08627d1948d4e290f,63929f71945012002a1904a1,FR514530708
11ec1ab75d9a8db08627d1948d4e290f,63929f71945012002a1904a1,IN0008748266
11ec1ab75d9c62708627d1948d4e290f,63929f71945012002a1904a1,IT01310070493
11ec1ab75d9e85508627d1948d4e290f,63929f71945012002a1904a1,MY179793-K
11ec1ab8141f8f408627d1948d4e290f,63929f71945012002a1904a1,US333729266L
11ec1abd7d7910b08627d1948d4e290f,63929f71945012002a1904a1,CZ07236743
11ec1abd7d7e67e08627d1948d4e290f,63929f71945012002a1904a1,AU120320158
11ec1abd7d90de708627d1948d4e290f,63929f71945012002a1904a1,SG200311510H
11ec1abd7d9991008627d1948d4e290f,63929f71945012002a1904a1,IN0058072919
11ec1abd7da79ac08627d1948d4e290f,63929f71945012002a1904a1,AU149422588
11ec1abf489a24e08627d1948d4e290f,63929f71945012002a1904a1,GB04361268
11ec1abf48adfb008627d1948d4e290f,63929f71945012002a1904a1,CZ68407700
11ec1abf48b686808627d1948d4e290f,63929f71945012002a1904a1,MXMAS120720TYA
11ec1abf48bec3e08627d1948d4e290f,63929f71945012002a1904a1,NL24456357
11ec1abf48c0e6c08627d1948d4e290f,63929f71945012002a1904a1,CHCHE194700269
11ec1abf48c442208627d1948d4e290f,63929f71945012002a1904a1,SG201026415D
11ec1abf730dc2408627d1948d4e290f,63929f71945012002a1904a1,FR329198527
11ec1abf731c68408627d1948d4e290f,63929f71945012002a1904a1,CO170057892690
11ec1abf732e42908627d1948d4e290f,63929f71945012002a1904a1,CZ68695632
11ec1abf732eb7c08627d1948d4e290f,63929f71945012002a1904a1,FR450603592
11ec1abf733101b08627d1948d4e290f,63929f71945012002a1904a1,LULB88073
11ec1abf7334f9508627d1948d4e290f,63929f71945012002a1904a1,MY002768169-H
11ec1abf7338c9e08627d1948d4e290f,63929f71945012002a1904a1,AU108126263
11ec1abf7339b4408627d1948d4e290f,63929f71945012002a1904a1,CA273950636L
11ec1ac05a45a7408627d1948d4e290f,63929f71945012002a1904a1,US224487038L
11ec1ac065402b708627d1948d4e290f,63929f71945012002a1904a1,MXGCI870601PA3
11ec1ac0654dc0008627d1948d4e290f,63929f71945012002a1904a1,FR326073616
11ec1ac0655365508627d1948d4e290f,63929f71945012002a1904a1,AU009310276
11ec1ac065564b808627d1948d4e290f,63929f71945012002a1904a1,AU623497567-B0002
11ec1ac065590aa08627d1948d4e290f,63929f71945012002a1904a1,CL768056579
11ec1ac50ddc3ea08627d1948d4e290f,63929f71945012002a1904a1,US306949046L
11ec1ac5baa09b908627d1948d4e290f,63929f71945012002a1904a1,US348840671L
11ec1ae3df9428908627d1948d4e290f,63929f71945012002a1904a1,NL30145761
11ec1b0cd05cc1608627d1948d4e290f,63929f71945012002a1904a1,US230320970L
11ec1c3c440cae608627d1948d4e290f,63929f71945012002a1904a1,IT04010430876
11ec1c3cbfb813108627d1948d4e290f,63929f71945012002a1904a1,GB01182318-0001
11ec1c3d07c449d08627d1948d4e290f,63929f71945012002a1904a1,GB01649776
11ec1c43ef15c2908627d1948d4e290f,63929f71945012002a1904a1,CZ06425518
11ec1c79bb924a708627d1948d4e290f,63929f71945012002a1904a1,CZ24220710
11ec1c9ff1d7eb008627d1948d4e290f,63929f71945012002a1904a1,DK25074823
11ec1ca16d06d7408627d1948d4e290f,63929f71945012002a1904a1,AU637720444
11ec1cfdbe5333308627d1948d4e290f,63929f71945012002a1904a1,GR157498001000
11ec1d1f036f4be08627d1948d4e290f,63929f71945012002a1904a1,FR853214401
11ec1d23218b70508627d1948d4e290f,63929f71945012002a1904a1,US043398462
11ec1d30d1167b708627d1948d4e290f,63929f71945012002a1904a1,KR1101117628394
11ec1d389e1cbba08627d1948d4e290f,63929f71945012002a1904a1,BR62380837000160
11ec1d67825358a09b7deba5fb0be74c,63929f71945012002a1904a1,BR30317543000106
11ec1d67c4ea50109b7deba5fb0be74c,63929f71945012002a1904a1,ZA201200703507
11ec1d6cb90f16909b7deba5fb0be74c,63929f71945012002a1904a1,KR1101140266864
11ec1f563bde36b0a638f3ddeb58c381,63929f71945012002a1904a1,US123565342L
11ec201a8e4974e0a638f3ddeb58c381,63929f71945012002a1904a1,US333769565L
11ec208d31519330a638f3ddeb58c381,63929f71945012002a1904a1,GB13001970
11ec210cc6912d50a638f3ddeb58c381,63929f71945012002a1904a1,US581167100
11ec214568c1e3c0a638f3ddeb58c381,63929f71945012002a1904a1,NZ9429039311542
11ec216549c9acd0a638f3ddeb58c381,63929f71945012002a1904a1,US276120947L
11ec216616f21f30a638f3ddeb58c381,63929f71945012002a1904a1,GB03403653
11ec21c69a2f38f0a638f3ddeb58c381,63929f71945012002a1904a1,US329647508L
11ec21c7e04c5470a638f3ddeb58c381,63929f71945012002a1904a1,US350034866L
11ec21e5dbe46ad0a638f3ddeb58c381,63929f71945012002a1904a1,GB09788829
11ec22dec3b7f5e08f7945b87ca09aaa,63929f71945012002a1904a1,ID*110192006824
11ec22e51feaa7d08f7945b87ca09aaa,63929f71945012002a1904a1,IN0003342291
11ec2538e981ffd0b637298fd044e3a1,63929f71945012002a1904a1,BR13477066000119
11ec25d948e6d0e0b637298fd044e3a1,63929f71945012002a1904a1,US327590267L
11ec261e9d704de0b637298fd044e3a1,63929f71945012002a1904a1,US273576311L
11ec261ec32ec7a0b637298fd044e3a1,63929f71945012002a1904a1,US149179871L
11ec2671dd116f30b637298fd044e3a1,63929f71945012002a1904a1,IN0013236595
11ec26d5aabd6070b637298fd044e3a1,63929f71945012002a1904a1,NL74312200
11ec2750e0248740b637298fd044e3a1,63929f71945012002a1904a1,US205541553L
11ec278b5f0281e0b637298fd044e3a1,63929f71945012002a1904a1,US339268829L
11ec279ade757810b637298fd044e3a1,63929f71945012002a1904a1,AR30-66192851-0
11ec284062182410b637298fd044e3a1,63929f71945012002a1904a1,MM000126320MMR
11ec2841e5c4d4b0b637298fd044e3a1,63929f71945012002a1904a1,RO6614131
11ec2a8d800b43e083c0b12207168c7f,63929f71945012002a1904a1,AU092797192
11ec2b1d9ad1cf1083c0b12207168c7f,63929f71945012002a1904a1,SG200410660N
11ec2b4178053ac083c0b12207168c7f,63929f71945012002a1904a1,AU073187925
11ec2b4b54696e6083c0b12207168c7f,63929f71945012002a1904a1,IE645854
11ec2b5e1d59fe4083c0b12207168c7f,63929f71945012002a1904a1,SGT12SS0028K
11ec2becb5d7396083c0b12207168c7f,63929f71945012002a1904a1,CHCHE112839731
11ec2c01de32989083c0b12207168c7f,63929f71945012002a1904a1,MY951758-U
11ec2c11d9f570d083c0b12207168c7f,63929f71945012002a1904a1,AU602099472
11ec2ce3f2d61f0083c0b12207168c7f,63929f71945012002a1904a1,ESB57329351
11ec2ce7350f37a083c0b12207168c7f,63929f71945012002a1904a1,INLEI1942510
11ec2cf107538fa083c0b12207168c7f,63929f71945012002a1904a1,US323749325L
11ec2d0ac113678083c0b12207168c7f,63929f71945012002a1904a1,KW0000319525
11ec2d0ac115ff9083c0b12207168c7f,63929f71945012002a1904a1,KW0000334136
11ec2d4ebaefa7d083c0b12207168c7f,63929f71945012002a1904a1,AR30-57481687-0
11ec2fe10660153083c0b12207168c7f,63929f71945012002a1904a1,BR00521050000114
11ec2ff39d2ea14083c0b12207168c7f,63929f71945012002a1904a1,GB04866711
11ec2ffcd1b4488083c0b12207168c7f,63929f71945012002a1904a1,BR18392222000162
11ec30058fd603a083c0b12207168c7f,63929f71945012002a1904a1,SG201701508E
11ec3009b0dac91083c0b12207168c7f,63929f71945012002a1904a1,US145155150L
11ec300ce1f826c083c0b12207168c7f,63929f71945012002a1904a1,BR00521050000114
11ec303ced185a9083c0b12207168c7f,63929f71945012002a1904a1,US150239776L
11ec30a42ca4080083c0b12207168c7f,63929f71945012002a1904a1,GB06091664
11ec3158df1c000083c0b12207168c7f,63929f71945012002a1904a1,IT07535650969
11ec3255ad5105e083c0b12207168c7f,63929f71945012002a1904a1,AU008073550
11ec325db7fd496083c0b12207168c7f,63929f71945012002a1904a1,FR672006483
11ec32b9b34820f083c0b12207168c7f,63929f71945012002a1904a1,GB01799580
11ec330e0ca6cee083c0b12207168c7f,63929f71945012002a1904a1,ESB82509936
11ec3344ecdb4af083c0b12207168c7f,63929f71945012002a1904a1,BR42357078000108
11ec33e4791bd53083c0b12207168c7f,63929f71945012002a1904a1,BR22424286000175
11ec3637acc29fe083c0b12207168c7f,63929f71945012002a1904a1,PL006910401
11ec3651576c77e083c0b12207168c7f,63929f71945012002a1904a1,IN0018670697
11ec37ed1783c05083c0b12207168c7f,63929f71945012002a1904a1,AU000030179
11ec38a4235f1a7083c0b12207168c7f,63929f71945012002a1904a1,IN0010815555
11ec38c53575d43083c0b12207168c7f,63929f71945012002a1904a1,FR402559595
11ec38de88c48b4083c0b12207168c7f,63929f71945012002a1904a1,SG201402159G
11ec38e5b70ef60083c0b12207168c7f,63929f71945012002a1904a1,NL68569920
11ec38f2b88619c083c0b12207168c7f,63929f71945012002a1904a1,DE8030332384
11ec3e427f4080608f8b91a1ab96eff3,63929f71945012002a1904a1,FR822701041
11ec3e4469b6ab008f8b91a1ab96eff3,63929f71945012002a1904a1,US204554733L
11ec3ff50d4118308f8b91a1ab96eff3,63929f71945012002a1904a1,ESB08942310
11ec408529d51060804955f3855ae34f,63929f71945012002a1904a1,SG201231581G
11ec409ad62e42e0804955f3855ae34f,63929f71945012002a1904a1,SG201205970M
11ec409c77b095e0804955f3855ae34f,63929f71945012002a1904a1,BR28268233000199
11ec40a473fe1b90804955f3855ae34f,63929f71945012002a1904a1,PT502544180
11ec40c0814ae370804955f3855ae34f,63929f71945012002a1904a1,KR1101111618094
11ec40d32e266cb0804955f3855ae34f,63929f71945012002a1904a1,BR22424286000175
11ec40d41e5516a0804955f3855ae34f,63929f71945012002a1904a1,CZ05223172
11ec4195c7fd1fb0804955f3855ae34f,63929f71945012002a1904a1,PT509100007
11ec41fa72642d40804955f3855ae34f,63929f71945012002a1904a1,RO15434490
11ec42135195daf0804955f3855ae34f,63929f71945012002a1904a1,US338362391L
11ec424d9fc55ef0804955f3855ae34f,63929f71945012002a1904a1,US307080818L
11ec42d0697a5b60804955f3855ae34f,63929f71945012002a1904a1,GB09160623
11ec42d18dc46820804955f3855ae34f,63929f71945012002a1904a1,DE2010326383
11ec42d720d737a0804955f3855ae34f,63929f71945012002a1904a1,GB05893966
11ec42fa58da9520804955f3855ae34f,63929f71945012002a1904a1,CA274549838L
11ec4322135242f0804955f3855ae34f,63929f71945012002a1904a1,AU12875577436
11ec432c708a0c00804955f3855ae34f,63929f71945012002a1904a1,BR12127180000156
11ec43a49f9b37d0804955f3855ae34f,63929f71945012002a1904a1,US123707983L
11ec43c55038f0d0804955f3855ae34f,63929f71945012002a1904a1,CZ03213595
11ec46c738c19650af0b3d275e0437c5,63929f71945012002a1904a1,US125967930L
11ec478e883d2740af0b3d275e0437c5,63929f71945012002a1904a1,IN0020934265
11ec479d09f4d2c0af0b3d275e0437c5,63929f71945012002a1904a1,US266036750L
11ec47a30ad7d100af0b3d275e0437c5,63929f71945012002a1904a1,IN0056137798
11ec47afa5411ec0af0b3d275e0437c5,63929f71945012002a1904a1,BR08733698000166
11ec484da80982c0af0b3d275e0437c5,63929f71945012002a1904a1,DE5050686774
11ec48b10a3af510af0b3d275e0437c5,63929f71945012002a1904a1,AR30-52992346-1
11ec4916063bc010af0b3d275e0437c5,63929f71945012002a1904a1,DE8171143080
11ec494fecd4b610af0b3d275e0437c5,63929f71945012002a1904a1,US342020447L
11ec49709ee4c3c0af0b3d275e0437c5,63929f71945012002a1904a1,ZA199702256106
11ec4b3fa89fa3a0af0b3d275e0437c5,63929f71945012002a1904a1,US452647441
11ec4bb74b15eff0af0b3d275e0437c5,63929f71945012002a1904a1,US295673120L
11ec4c41d55fe6e0821faf998d9a9775,63929f71945012002a1904a1,US264394544L
11ec4c4a279d16a0821faf998d9a9775,63929f71945012002a1904a1,GB02331547
11ec4c4a275fbf80821faf998d9a9775,63929f71945012002a1904a1,GB10786160-0001
11ec4c4a28179dd0821faf998d9a9775,63929f71945012002a1904a1,GB02834234
11ec4c4a282113b0821faf998d9a9775,63929f71945012002a1904a1,GB03334270
11ec4c4a283e86c0821faf998d9a9775,63929f71945012002a1904a1,GB04155659
11ec4c4a28c8ec70821faf998d9a9775,63929f71945012002a1904a1,GB12148521
11ec4c4a29264eb0821faf998d9a9775,63929f71945012002a1904a1,GB12961737
11ec4c4a27c0cb40821faf998d9a9775,63929f71945012002a1904a1,GB03467764
11ec4c4a27d2cca0821faf998d9a9775,63929f71945012002a1904a1,GB06685054
11ec4c4a2a3a2fb0821faf998d9a9775,63929f71945012002a1904a1,GB11485938
11ec4c4a26f95c90821faf998d9a9775,63929f71945012002a1904a1,GB07003695
11ec4c4a294b3bd0821faf998d9a9775,63929f71945012002a1904a1,GB04467550
11ec4c4a2b81a3d0821faf998d9a9775,63929f71945012002a1904a1,GB07023756
11ec4c4a2b85e990821faf998d9a9775,63929f71945012002a1904a1,GB03611671
11ec4c4a2b7cc1d0821faf998d9a9775,63929f71945012002a1904a1,GB00153026
11ec4c4a2c02bab0821faf998d9a9775,63929f71945012002a1904a1,GB02952403
11ec4c4a24d65580821faf998d9a9775,63929f71945012002a1904a1,GB01182734
11ec4c4a273a3620821faf998d9a9775,63929f71945012002a1904a1,GB08258929
11ec4c4a2c6218c0821faf998d9a9775,63929f71945012002a1904a1,GB04066899
11ec4c4a2c40fc30821faf998d9a9775,63929f71945012002a1904a1,GB01342672
11ec4c4a2c8ea700821faf998d9a9775,63929f71945012002a1904a1,GB01811431-0001
11ec4c4a2c966f30821faf998d9a9775,63929f71945012002a1904a1,GB02505735
11ec4c4a2c986b00821faf998d9a9775,63929f71945012002a1904a1,GB01664479
11ec4c4a2cb47e80821faf998d9a9775,63929f71945012002a1904a1,GB07033144
11ec4c4a2bac3640821faf998d9a9775,63929f71945012002a1904a1,GB03290789
11ec4c4a27ef2e40821faf998d9a9775,63929f71945012002a1904a1,GB05004799
11ec4c4a2d08e010821faf998d9a9775,63929f71945012002a1904a1,GB08188246
11ec4c4a2c69e0f0821faf998d9a9775,63929f71945012002a1904a1,GB08167130
11ec4c4a2d692880821faf998d9a9775,63929f71945012002a1904a1,NL68498241
11ec4c4a2d7de900821faf998d9a9775,63929f71945012002a1904a1,GB04089275
11ec4c4a2db61000821faf998d9a9775,63929f71945012002a1904a1,GB02712780
11ec4c4a2da63180821faf998d9a9775,63929f71945012002a1904a1,GB05146682
11ec4c4a282d96d0821faf998d9a9775,63929f71945012002a1904a1,GB05992900
11ec4c4a2e34dcf0821faf998d9a9775,63929f71945012002a1904a1,GB10615810
11ec4c4a2e363c80821faf998d9a9775,63929f71945012002a1904a1,GB03999577
11ec4c4a2afc2020821faf998d9a9775,63929f71945012002a1904a1,GB03894928
11ec4c4a2e46de50821faf998d9a9775,63929f71945012002a1904a1,GB06258648-0001
11ec4c4a2e581c60821faf998d9a9775,63929f71945012002a1904a1,GB02483623
11ec4c4a28983f80821faf998d9a9775,63929f71945012002a1904a1,GB02523303
11ec4c4a29320e80821faf998d9a9775,63929f71945012002a1904a1,GB02522111
11ec4c4a29554df0821faf998d9a9775,63929f71945012002a1904a1,GB06092103
11ec4c4a2bd19890821faf998d9a9775,63929f71945012002a1904a1,GB03333534
11ec4c4a29479250821faf998d9a9775,63929f71945012002a1904a1,GBML6702723
11ec4c4a2ee5dd70821faf998d9a9775,63929f71945012002a1904a1,GB06956680
11ec4c4a2ee7d940821faf998d9a9775,63929f71945012002a1904a1,GB11596917
11ec4c4a278c9be0821faf998d9a9775,63929f71945012002a1904a1,GB06242658
11ec4c4a2eb2e690821faf998d9a9775,63929f71945012002a1904a1,GB02387507
11ec4c4a2a123550821faf998d9a9775,63929f71945012002a1904a1,GB02755175
11ec4c4a2a6166c0821faf998d9a9775,63929f71945012002a1904a1,GB04173528
11ec4c4a2a1b8420821faf998d9a9775,63929f71945012002a1904a1,GB07218827
11ec4c4a2a37e5c0821faf998d9a9775,63929f71945012002a1904a1,GB11976415
11ec4c4a2b157480821faf998d9a9775,63929f71945012002a1904a1,GB10431702
11ec4c4a2a6c8a50821faf998d9a9775,63929f71945012002a1904a1,GB03559699
11ec4c4a2b42ed20821faf998d9a9775,63929f71945012002a1904a1,GB03039255-0001
11ec4c4a2f3e84c0821faf998d9a9775,63929f71945012002a1904a1,GB03897657
11ec4c4a2f33af50821faf998d9a9775,63929f71945012002a1904a1,GB04096111
11ec4c4a2f44ed60821faf998d9a9775,63929f71945012002a1904a1,GB07349554
11ec4c4a2cf69090821faf998d9a9775,63929f71945012002a1904a1,GBML3896419
11ec4c4a282a3b70821faf998d9a9775,63929f71945012002a1904a1,GB07494848
11ec4c4a2f75c160821faf998d9a9775,63929f71945012002a1904a1,GB06994593
11ec4c4a2fd4f860821faf998d9a9775,63929f71945012002a1904a1,GB11114077
11ec4c4a2fd93e20821faf998d9a9775,63929f71945012002a1904a1,GB08277190
11ec4c4a2ca6c2e0821faf998d9a9775,63929f71945012002a1904a1,GB02926232
11ec4c4a2fd100c0821faf998d9a9775,63929f71945012002a1904a1,GB01630396
11ec4c4a30336c10821faf998d9a9775,63929f71945012002a1904a1,GB02441043
11ec4c4a2b5849e0821faf998d9a9775,63929f71945012002a1904a1,GB10531911
11ec4c4a2f5d7e70821faf998d9a9775,63929f71945012002a1904a1,GB01537159
11ec4c4a300fde80821faf998d9a9775,63929f71945012002a1904a1,GB02493093
11ec4c4a30596aa0821faf998d9a9775,63929f71945012002a1904a1,GB05822434
11ec4c4a305bdba0821faf998d9a9775,63929f71945012002a1904a1,GB06565969
11ec4c4a2affc9a0821faf998d9a9775,63929f71945012002a1904a1,GB04745717
11ec4c4a2c1c8440821faf998d9a9775,63929f71945012002a1904a1,GB01104526
11ec4c4a30d1cef0821faf998d9a9775,63929f71945012002a1904a1,GB12211115
11ec4c4a29e77bd0821faf998d9a9775,63929f71945012002a1904a1,GB04393188
11ec4c4a31661fb0821faf998d9a9775,63929f71945012002a1904a1,GB12860713
11ec4c4a316a6570821faf998d9a9775,63929f71945012002a1904a1,GB08627480
11ec4c4a314eee30821faf998d9a9775,63929f71945012002a1904a1,GB07776005
11ec4c4a314fd890821faf998d9a9775,63929f71945012002a1904a1,GB07202334
11ec4c4a2d64e2c0821faf998d9a9775,63929f71945012002a1904a1,GB10141459
11ec4c4a2d6c5cd0821faf998d9a9775,63929f71945012002a1904a1,GB01073098
11ec4c4a2ef21270821faf998d9a9775,63929f71945012002a1904a1,GB08824427
11ec4c4a3194f7e0821faf998d9a9775,63929f71945012002a1904a1,GB08130609
11ec4c4a2f4eb160821faf998d9a9775,63929f71945012002a1904a1,GB02776601
11ec4c4a31a80ab0821faf998d9a9775,63929f71945012002a1904a1,GB08023298
11ec4c4a2e0baa10821faf998d9a9775,63929f71945012002a1904a1,GB03105656
11ec4c4a31b35550821faf998d9a9775,63929f71945012002a1904a1,GB08963546
11ec4c4a2e758f70821faf998d9a9775,63929f71945012002a1904a1,GB07805670
11ec4c4a2edd7900821faf998d9a9775,63929f71945012002a1904a1,GB10679498
11ec4c4a308116e0821faf998d9a9775,63929f71945012002a1904a1,GB07505129
11ec4c4a3208a140821faf998d9a9775,63929f71945012002a1904a1,GB03044781
11ec4c4a2f15ee20821faf998d9a9775,63929f71945012002a1904a1,GB04880538
11ec4c4a31ee8990821faf998d9a9775,63929f71945012002a1904a1,GB08848605
11ec4c4a2ab57a30821faf998d9a9775,63929f71945012002a1904a1,GB01718292
11ec4c4a31b921b0821faf998d9a9775,63929f71945012002a1904a1,GB06847930
11ec4c4a326f7960821faf998d9a9775,63929f71945012002a1904a1,GB03145513
11ec4c4a2b1f5f90821faf998d9a9775,63929f71945012002a1904a1,GB00894349
11ec4c4a324a6530821faf998d9a9775,63929f71945012002a1904a1,GBSC140710
11ec4c4a31ec3fa0821faf998d9a9775,63929f71945012002a1904a1,GB05860613
11ec4c4a2e3af770821faf998d9a9775,63929f71945012002a1904a1,GB05660650
11ec4c4a327b8750821faf998d9a9775,63929f71945012002a1904a1,GB06044636
11ec4c4a31ccd0c0821faf998d9a9775,63929f71945012002a1904a1,GB02034306-0001
11ec4c4a332e83a0821faf998d9a9775,63929f71945012002a1904a1,GB06972924
11ec4c4a33a6e7f0821faf998d9a9775,63929f71945012002a1904a1,GB09117679
11ec4c4a33b7fef0821faf998d9a9775,63929f71945012002a1904a1,GB08540730
11ec4c4a31956d10821faf998d9a9775,63929f71945012002a1904a1,GB03887190
11ec4c4a31b81040821faf998d9a9775,63929f71945012002a1904a1,GB00184815
11ec4c4a33f507f0821faf998d9a9775,63929f71945012002a1904a1,GB03326171
11ec4c4a33fe7dd0821faf998d9a9775,63929f71945012002a1904a1,GB00133804
11ec4c4a2dee3700821faf998d9a9775,63929f71945012002a1904a1,GB12131395
11ec4c4a34138c70821faf998d9a9775,63929f71945012002a1904a1,GB01668992
11ec4c4a2e511780821faf998d9a9775,63929f71945012002a1904a1,GB10498527
11ec4c4a324dc090821faf998d9a9775,63929f71945012002a1904a1,GBSC039724
11ec4c4a2f512260821faf998d9a9775,63929f71945012002a1904a1,GB07862209
11ec4c4a2f438dd0821faf998d9a9775,63929f71945012002a1904a1,GB06953135
11ec4c4a2ff614f0821faf998d9a9775,63929f71945012002a1904a1,GB01885223
11ec4c4a2f50ad30821faf998d9a9775,63929f71945012002a1904a1,US296630123L
11ec4c4a343e9410821faf998d9a9775,63929f71945012002a1904a1,GBSC538503
11ec4c4a30626b50821faf998d9a9775,63929f71945012002a1904a1,GB09017628
11ec4c4a305b1850821faf998d9a9775,63929f71945012002a1904a1,GB12747104
11ec4c4a315556d0821faf998d9a9775,63929f71945012002a1904a1,GB04437132
11ec4c4a345f3b70821faf998d9a9775,63929f71945012002a1904a1,GB08252639
11ec4c4a332c39b0821faf998d9a9775,63929f71945012002a1904a1,GB01628083
11ec4c4a3263e0a0821faf998d9a9775,63929f71945012002a1904a1,GB03365050
11ec4c4a323c3460821faf998d9a9775,63929f71945012002a1904a1,GB08312020
11ec4c4a32ccb490821faf998d9a9775,63929f71945012002a1904a1,GB03987067
11ec4c5418eaaf00821faf998d9a9775,63929f71945012002a1904a1,IT09638920158
11ec4c9339ce5610821faf998d9a9775,63929f71945012002a1904a1,ESB67392019
11ec4ce233d0e210821faf998d9a9775,63929f71945012002a1904a1,GB08807374
11ec4d1c7f5c9640821faf998d9a9775,63929f71945012002a1904a1,GB08948615
11ec4d1c80d49040821faf998d9a9775,63929f71945012002a1904a1,FR440363679
11ec4d1c81627860821faf998d9a9775,63929f71945012002a1904a1,GB04915636
11ec4d1c80637ef0821faf998d9a9775,63929f71945012002a1904a1,GB04396810
11ec4d1c7f98dbf0821faf998d9a9775,63929f71945012002a1904a1,GB11014161
11ec4d1c7fe72300821faf998d9a9775,63929f71945012002a1904a1,GB03469653
11ec4d1c8117b3c0821faf998d9a9775,63929f71945012002a1904a1,GB00014259
11ec4d1c810e64f0821faf998d9a9775,63929f71945012002a1904a1,GB02782477
11ec4d1c808e1160821faf998d9a9775,63929f71945012002a1904a1,CO170031090670
11ec4d1c827547f0821faf998d9a9775,63929f71945012002a1904a1,IE596029
11ec4d1c828637e0821faf998d9a9775,63929f71945012002a1904a1,GB06774820
11ec4d1c80d6da30821faf998d9a9775,63929f71945012002a1904a1,GB04768546
11ec4d1c80b373b1821faf998d9a9775,63929f71945012002a1904a1,GB03975073
11ec4d1c81bd1b81821faf998d9a9775,63929f71945012002a1904a1,IE254313
11ec4d1c81b09860821faf998d9a9775,63929f71945012002a1904a1,GB08338695
11ec4d1c83068b70821faf998d9a9775,63929f71945012002a1904a1,SE5562715309
11ec4d1c810fc480821faf998d9a9775,63929f71945012002a1904a1,GB01565398
11ec4d1c81e93490821faf998d9a9775,63929f71945012002a1904a1,GB04036193
11ec4d1c81673350821faf998d9a9775,63929f71945012002a1904a1,CA275010071L
11ec4d1c81bec930821faf998d9a9775,63929f71945012002a1904a1,US149203904L
11ec4d1c7ff3f440821faf998d9a9775,63929f71945012002a1904a1,RU11401630
11ec4d1c83489d80821faf998d9a9775,63929f71945012002a1904a1,GB01660783
11ec4d1c821c7990821faf998d9a9775,63929f71945012002a1904a1,GBML3745644
11ec4d1c828a2f80821faf998d9a9775,63929f71945012002a1904a1,GB07928821
11ec4d1c8334c760821faf998d9a9775,63929f71945012002a1904a1,US321286757L
11ec4d1c83db4090821faf998d9a9775,63929f71945012002a1904a1,RU90605178
11ec4d1c82cbf370821faf998d9a9775,63929f71945012002a1904a1,GB06568503
11ec4d1c83a78661821faf998d9a9775,63929f71945012002a1904a1,US209516115L
11ec4d1c84435130821faf998d9a9775,63929f71945012002a1904a1,MY817779-W
11ec4d1c81fac0c0821faf998d9a9775,63929f71945012002a1904a1,IE412743
11ec4d1c823be870821faf998d9a9775,63929f71945012002a1904a1,AU099537470
11ec4d1c8460c440821faf998d9a9775,63929f71945012002a1904a1,NL78700450
11ec4d1c844cee20821faf998d9a9775,63929f71945012002a1904a1,DE*110319261649
11ec4d1c84797c60821faf998d9a9775,63929f71945012002a1904a1,GBML5686520
11ec4d1c84878620821faf998d9a9775,63929f71945012002a1904a1,GB02323741
11ec4d1c84864da0821faf998d9a9775,63929f71945012002a1904a1,GB01776110
11ec4d1c829b6d90821faf998d9a9775,63929f71945012002a1904a1,GB03503830
11ec4d1c82f610b0821faf998d9a9775,63929f71945012002a1904a1,GBOC360308
11ec4d1c83772790821faf998d9a9775,63929f71945012002a1904a1,IN0002825183
11ec4d1c815a3b00821faf998d9a9775,63929f71945012002a1904a1,GB05108231
11ec4d1c8174a0d0821faf998d9a9775,63929f71945012002a1904a1,GB04474557
11ec4d1c819ff690821faf998d9a9775,63929f71945012002a1904a1,GB05485257
11ec4d1c84d3f870821faf998d9a9775,63929f71945012002a1904a1,GB08205251
11ec4d1c81e0d020821faf998d9a9775,63929f71945012002a1904a1,GB04157081
